"","Y_bincc","A","M","C"
"2413",0,1,0,0
"2414",0,1,1,1
"2415",0,1,0,0
"2416",0,1,0,0
"2417",0,1,1,0
"2418",0,1,0,0
"2419",0,1,1,0
"2420",0,1,0,1
"2421",0,1,1,1
"2422",0,1,1,0
"2423",0,1,0,1
"2424",0,1,1,0
"2425",0,1,1,0
"2426",0,0,1,1
"2427",0,0,1,1
"2428",0,1,1,0
"2429",0,0,1,0
"2430",0,1,1,1
"2431",0,0,1,0
"2432",0,0,0,1
"2433",0,1,0,1
"2434",0,1,1,1
"2435",0,1,1,1
"2436",0,1,0,0
"2437",0,1,0,0
"2438",0,0,0,0
"2439",0,0,1,0
"2440",0,1,1,1
"2441",0,1,0,0
"2442",0,1,0,0
"2443",0,1,1,0
"2444",0,0,0,1
"2445",0,1,0,0
"2446",0,0,1,1
"2447",0,1,0,0
"2448",0,1,1,0
"2449",0,0,1,1
"2450",0,1,1,1
"2451",0,1,1,0
"2452",0,1,0,1
"2453",0,1,0,1
"2454",0,0,1,1
"2455",0,1,1,0
"2456",0,1,0,1
"2457",0,1,1,1
"2458",0,1,1,1
"2459",0,1,1,1
"2460",0,1,1,1
"2461",0,1,0,0
"2462",0,1,0,0
"2463",0,0,0,1
"2464",0,1,1,0
"2465",0,1,1,0
"2466",0,1,0,1
"2467",0,0,0,1
"2468",0,1,1,0
"2469",0,1,0,0
"2470",0,1,1,0
"2471",0,1,1,1
"2472",0,1,1,1
"2473",0,1,1,0
"2474",0,0,0,1
"2475",0,1,1,1
"2476",0,1,0,1
"2477",0,0,1,0
"2478",0,0,0,0
"2479",0,1,1,1
"2480",0,0,0,1
"2481",0,1,1,1
"2482",0,0,0,1
"2483",0,1,0,0
"2484",0,1,1,1
"2485",0,1,0,0
"2486",0,0,1,1
"2487",0,1,1,1
"2488",0,1,1,1
"2489",0,1,0,0
"2490",0,0,1,0
"2491",0,1,0,1
"2492",0,0,0,0
"2493",0,0,0,0
"2494",0,1,1,0
"2495",0,1,0,0
"2496",0,0,1,1
"2497",0,1,0,0
"2498",0,1,1,0
"2499",0,0,1,0
"2500",0,0,0,0
"2501",0,1,1,0
"2502",0,0,0,0
"2503",0,0,0,0
"2504",0,0,0,1
"2505",0,1,0,1
"2506",0,1,0,1
"2507",0,1,1,1
"2508",0,1,0,0
"2509",0,1,1,0
"2510",0,1,1,0
"2511",0,1,1,0
"2512",0,1,1,1
"2513",0,1,0,0
"2514",0,1,0,1
"2515",0,1,1,0
"2516",0,1,0,1
"2517",0,1,0,1
"2518",0,0,0,0
"2519",0,1,0,1
"2520",0,1,1,0
"2521",0,1,0,0
"2522",0,0,1,1
"2523",0,1,0,1
"2524",0,1,0,0
"2525",0,1,1,0
"2526",0,0,0,0
"2527",0,1,1,1
"2528",0,1,0,1
"2529",0,0,0,0
"2530",0,0,0,0
"2531",0,1,0,0
"2532",0,0,1,1
"2533",0,0,0,1
"2534",0,1,0,0
"2535",0,1,0,0
"2536",0,0,0,1
"2537",0,0,0,0
"2538",0,1,1,1
"2539",0,0,0,1
"2540",0,1,1,1
"2541",0,0,0,0
"2542",0,0,1,0
"2543",0,1,1,1
"2544",0,0,0,0
"2545",0,0,0,1
"2546",0,1,0,0
"2547",0,0,1,1
"2548",0,0,0,1
"2549",0,0,0,1
"2550",0,1,1,1
"2551",0,0,1,1
"2552",0,1,1,0
"2553",0,1,1,1
"2554",0,1,1,1
"2555",0,1,0,1
"2556",0,0,1,1
"2557",0,0,1,1
"2558",0,0,0,1
"2559",0,1,1,1
"2560",0,0,1,1
"2561",0,1,0,0
"2562",0,1,1,1
"2563",0,1,1,1
"2564",0,1,1,1
"2565",0,1,0,0
"2566",0,0,1,1
"2567",0,1,1,0
"2568",0,0,0,0
"2569",0,1,0,1
"2570",0,1,1,0
"2571",0,0,0,0
"2572",0,1,1,0
"2573",0,0,1,0
"2574",0,1,1,1
"2575",0,0,1,0
"2576",0,0,1,1
"2577",0,0,1,1
"2578",0,1,1,0
"2579",0,1,1,0
"2580",0,0,0,0
"2581",0,1,0,0
"2582",0,1,1,0
"2583",0,1,0,0
"2584",0,1,0,1
"2585",0,1,0,1
"2586",0,1,1,1
"2587",0,1,0,0
"2588",0,1,0,0
"2589",0,0,1,1
"2590",0,0,0,0
"2591",0,1,0,1
"2592",0,1,1,0
"2593",0,0,0,0
"2594",0,0,0,1
"2595",0,0,0,1
"2596",0,1,1,1
"2597",0,0,1,1
"2598",0,0,1,1
"2599",0,1,0,0
"2600",0,1,1,0
"2601",0,1,1,1
"2602",0,1,1,1
"2603",0,1,1,1
"2604",0,1,1,1
"2605",0,0,0,1
"2606",0,0,0,1
"2607",0,1,1,1
"2608",0,0,1,0
"2609",0,0,1,0
"2610",0,0,1,1
"2611",0,1,0,1
"2612",0,0,1,1
"2613",0,1,0,1
"2614",0,1,1,0
"2615",0,1,1,1
"2616",0,1,1,1
"2617",0,1,0,0
"2618",0,0,1,0
"2619",0,0,1,1
"2620",0,1,1,1
"2621",0,1,0,0
"2622",0,0,0,1
"2623",0,0,0,1
"2624",0,0,0,0
"2625",0,0,1,1
"2626",0,0,0,1
"2627",0,1,0,1
"2628",0,1,0,1
"2629",0,0,1,0
"2630",0,1,0,0
"2631",0,0,1,0
"2632",0,1,0,1
"2633",0,1,1,1
"2634",0,1,1,0
"2635",0,0,1,1
"2636",0,0,0,1
"2637",0,0,0,1
"2638",0,1,0,0
"2639",0,0,1,1
"2640",0,1,1,0
"2641",0,0,1,1
"2642",0,1,0,0
"2643",0,1,1,0
"2644",0,0,0,0
"2645",0,1,1,1
"2646",0,1,0,1
"2647",0,1,1,1
"2648",0,1,0,0
"2649",0,1,1,1
"2650",0,1,1,0
"2651",0,0,0,1
"2652",0,0,1,0
"2653",0,1,0,0
"2654",0,1,1,0
"2655",0,0,0,1
"2656",0,0,0,0
"2657",0,1,0,0
"2658",0,0,1,1
"2659",0,1,0,0
"2660",0,0,1,0
"2661",0,1,1,1
"2662",0,1,1,0
"2663",0,0,1,0
"2664",0,1,1,0
"2665",0,0,1,1
"2666",0,1,1,0
"2667",0,0,1,1
"2668",0,0,0,0
"2669",0,1,0,1
"2670",0,1,1,1
"2671",0,1,1,1
"2672",0,1,0,1
"2673",0,0,0,0
"2674",0,1,1,1
"2675",0,0,1,1
"2676",0,1,0,1
"2677",0,1,1,0
"2678",0,1,0,1
"2679",0,1,1,0
"2680",0,1,0,1
"2681",0,0,0,1
"2682",0,1,0,0
"2683",0,1,1,1
"2684",0,0,0,1
"2685",0,1,0,0
"2686",0,1,0,1
"2687",0,1,1,1
"2688",0,1,0,1
"2689",0,1,0,0
"2690",0,0,0,1
"2691",0,0,1,0
"2692",0,1,0,0
"2693",0,1,1,0
"2694",0,1,0,0
"2695",0,1,1,0
"2696",0,1,1,1
"2697",0,0,0,1
"2698",0,1,1,0
"2699",0,1,0,1
"2700",0,1,1,1
"2701",0,1,0,0
"2702",0,0,0,0
"2703",0,0,1,1
"2704",0,1,1,1
"2705",0,1,1,0
"2706",0,0,0,0
"2707",0,0,0,1
"2708",0,1,1,1
"2709",0,0,0,0
"2710",0,1,0,0
"2711",0,1,1,0
"2712",0,0,0,1
"2713",0,0,1,0
"2714",0,1,0,1
"2715",0,1,0,0
"2716",0,1,0,0
"2717",0,1,0,1
"2718",0,0,0,0
"2719",0,1,0,0
"2720",0,1,0,0
"2721",0,1,1,1
"2722",0,1,0,1
"2723",0,0,1,1
"2724",0,1,1,1
"2725",0,1,1,1
"2726",0,1,1,1
"2727",0,0,1,0
"2728",0,0,1,0
"2729",0,0,1,1
"2730",0,1,0,1
"2731",0,1,0,1
"2732",0,1,1,1
"2733",0,1,1,1
"2734",0,0,0,0
"2735",0,1,1,1
"2736",0,1,0,1
"2737",0,1,0,0
"2738",0,0,0,1
"2739",0,1,1,0
"2740",0,1,0,1
"2741",0,0,0,0
"2742",0,1,0,1
"2743",0,1,1,0
"2744",0,0,0,0
"2745",0,1,0,1
"2746",0,1,0,0
"2747",0,1,0,1
"2748",0,1,1,1
"2749",0,1,0,0
"2750",0,0,1,1
"2751",0,0,0,1
"2752",0,0,0,0
"2753",0,0,1,1
"2754",0,1,1,0
"2755",0,1,1,1
"2756",0,1,0,0
"2757",0,0,0,0
"2758",0,0,0,0
"2759",0,1,1,1
"2760",0,1,0,1
"2761",0,1,1,1
"2762",0,1,1,0
"2763",0,0,1,1
"2764",0,1,1,0
"2765",0,0,1,1
"2766",0,1,1,0
"2767",0,1,0,0
"2768",0,1,1,0
"2769",0,0,1,1
"2770",0,0,1,1
"2771",0,1,1,0
"2772",0,1,1,1
"2773",0,0,1,1
"2774",0,1,1,1
"2775",0,1,0,1
"2776",0,1,0,0
"2777",0,0,1,0
"2778",0,1,0,1
"2779",0,1,1,1
"2780",0,0,1,0
"2781",0,0,1,1
"2782",0,1,1,0
"2783",0,1,0,0
"2784",0,1,1,0
"2785",0,1,0,1
"2786",0,1,1,1
"2787",0,0,0,1
"2788",0,1,0,0
"2789",0,1,1,1
"2790",0,0,0,0
"2791",0,0,0,0
"2792",0,0,1,1
"2793",0,0,0,1
"2794",0,1,0,1
"2795",0,0,1,0
"2796",0,1,0,1
"2797",0,1,0,1
"2798",0,0,0,1
"2799",0,0,1,0
"2800",0,0,0,0
"2801",0,1,0,0
"2802",0,1,1,0
"2803",0,0,0,0
"2804",0,0,1,1
"2805",0,1,1,1
"2806",0,0,1,0
"2807",0,1,0,0
"2808",0,0,0,0
"2809",0,1,0,1
"2810",0,1,1,1
"2811",0,1,1,0
"2812",0,1,1,0
"2813",0,0,1,1
"2814",0,0,0,1
"2815",0,0,0,0
"2816",0,1,0,1
"2817",0,1,0,1
"2818",0,0,1,1
"2819",0,1,1,1
"2820",0,0,1,1
"2821",0,1,1,1
"2822",0,1,1,1
"2823",0,0,1,0
"2824",0,1,1,0
"2825",0,1,1,1
"2826",0,1,0,0
"2827",0,1,1,1
"2828",0,0,1,1
"2829",0,1,1,0
"2830",0,1,0,0
"2831",0,1,1,0
"2832",0,1,0,1
"2833",0,1,1,0
"2834",0,1,1,1
"2835",0,1,0,1
"2836",0,1,1,0
"2837",0,0,0,1
"2838",0,0,1,1
"2839",0,1,0,1
"2840",0,1,1,1
"2841",0,1,0,1
"2842",0,0,0,1
"2843",0,1,1,1
"2844",0,1,0,1
"2845",0,1,1,1
"2846",0,1,1,1
"2847",0,1,0,0
"2848",0,0,0,1
"2849",0,1,0,0
"2850",0,0,0,0
"2851",0,0,1,1
"2852",0,1,1,0
"2853",0,1,1,1
"2854",0,1,0,0
"2855",0,1,0,0
"2856",0,1,0,1
"2857",0,0,1,0
"2858",0,1,1,1
"2859",0,0,1,0
"2860",0,0,1,1
"2861",0,0,1,0
"2862",0,1,1,0
"2863",0,0,0,0
"2864",0,1,0,1
"2865",0,1,1,1
"2866",0,1,1,0
"2867",0,0,0,1
"2868",0,1,0,1
"2869",0,1,1,1
"2870",0,1,0,1
"2871",0,0,0,1
"2872",0,0,0,1
"2873",0,1,0,0
"2874",0,0,1,1
"2875",0,1,1,0
"2876",0,1,0,0
"2877",0,0,1,1
"2878",0,1,0,0
"2879",0,1,0,1
"2880",0,1,0,1
"2881",0,1,1,1
"2882",0,0,1,0
"2883",0,0,0,0
"2884",0,0,1,1
"2885",0,1,1,1
"2886",0,1,1,1
"2887",0,1,0,1
"2888",0,0,1,1
"2889",0,0,1,0
"2890",0,0,1,0
"2891",0,0,1,1
"2892",0,1,0,0
"2893",0,1,1,0
"2894",0,1,0,0
"2895",0,1,0,1
"2896",0,0,0,1
"2897",0,1,1,1
"2898",0,0,1,0
"2899",0,1,0,0
"2900",0,1,0,0
"2901",0,1,0,0
"2902",0,1,0,0
"2903",0,1,1,0
"2904",0,1,1,0
"2905",0,0,0,0
"2906",0,1,0,1
"2907",0,1,0,0
"2908",0,1,1,1
"2909",0,0,0,1
"2910",0,0,1,0
"2911",0,1,1,1
"2912",0,1,1,1
"2913",0,1,0,1
"2914",0,1,0,0
"2915",0,0,0,1
"2916",0,1,0,1
"2917",0,1,1,1
"2918",0,1,0,1
"2919",0,0,0,0
"2920",0,1,0,1
"2921",0,1,1,1
"2922",0,1,1,0
"2923",0,1,0,0
"2924",0,0,1,1
"2925",0,1,0,1
"2926",0,0,0,1
"2927",0,0,1,1
"2928",0,0,1,1
"2929",0,0,1,1
"2930",0,1,1,1
"2931",0,1,0,0
"2932",0,1,1,1
"2933",0,0,0,0
"2934",0,1,0,1
"2935",0,0,1,1
"2936",0,0,0,0
"2937",0,1,0,1
"2938",0,1,1,0
"2939",0,1,0,1
"2940",0,0,1,1
"2941",0,1,1,0
"2942",0,1,1,0
"2943",0,0,0,1
"2944",0,0,0,1
"2945",0,1,0,1
"2946",0,0,0,1
"2947",0,0,1,1
"2948",0,1,1,0
"2949",0,1,1,0
"2950",0,1,0,1
"2951",0,1,1,0
"2952",0,1,0,1
"2953",0,1,1,1
"2954",0,0,1,1
"2955",0,1,0,0
"2956",0,1,0,0
"2957",0,1,0,0
"2958",0,0,0,0
"2959",0,0,0,0
"2960",0,1,1,1
"2961",0,1,0,1
"2962",0,1,1,1
"2963",0,1,0,1
"2964",0,0,0,0
"2965",0,1,1,1
"2966",0,0,0,0
"2967",0,1,0,0
"2968",0,0,1,0
"2969",0,1,0,0
"2970",0,0,1,1
"2971",0,1,1,1
"2972",0,1,0,0
"2973",0,0,0,0
"2974",0,0,1,0
"2975",0,0,1,1
"2976",0,0,0,1
"2977",0,1,0,0
"2978",0,1,1,1
"2979",0,1,0,1
"2980",0,1,1,0
"2981",0,0,0,1
"2982",0,1,1,0
"2983",0,1,1,1
"2984",0,0,1,1
"2985",0,0,1,0
"2986",0,1,0,1
"2987",0,1,0,1
"2988",0,1,0,0
"2989",0,1,0,0
"2990",0,1,0,0
"2991",0,1,0,0
"2992",0,1,0,1
"2993",0,0,0,0
"2994",0,1,1,1
"2995",0,0,0,1
"2996",0,1,1,1
"2997",0,0,0,0
"2998",0,0,0,1
"2999",0,1,1,0
"3000",0,0,1,1
"3001",0,1,0,0
"3002",0,1,1,1
"3003",0,1,0,1
"3004",0,0,1,0
"3005",0,1,1,0
"3006",0,1,0,0
"3007",0,1,0,0
"3008",0,1,0,1
"3009",0,1,0,1
"3010",0,1,0,0
"3011",0,1,1,0
"3012",0,1,1,0
"3013",0,0,0,1
"3014",0,1,0,0
"3015",0,0,0,1
"3016",0,1,0,0
"3017",0,1,1,0
"3018",0,1,1,1
"3019",0,1,0,0
"3020",0,1,1,1
"3021",0,1,1,1
"3022",0,1,1,1
"3023",0,1,1,0
"3024",0,1,1,0
"3025",0,1,1,1
"3026",0,1,1,1
"3027",0,1,1,0
"3028",0,1,1,0
"3029",0,0,1,1
"3030",0,1,1,0
"3031",0,1,1,1
"3032",0,0,1,0
"3033",0,1,1,1
"3034",0,1,0,0
"3035",0,1,0,1
"3036",0,1,0,1
"3037",0,1,0,0
"3038",0,1,1,0
"3039",0,1,1,1
"3040",0,0,0,0
"3041",0,0,1,0
"3042",0,0,1,1
"3043",0,0,1,0
"3044",0,1,0,0
"3045",0,1,0,0
"3046",0,1,0,1
"3047",0,1,1,0
"3048",0,0,1,0
"3049",0,1,0,0
"3050",0,0,1,0
"3051",0,1,1,1
"3052",0,1,0,0
"3053",0,1,1,0
"3054",0,1,0,1
"3055",0,1,0,0
"3056",0,1,1,1
"3057",0,0,1,1
"3058",0,1,0,1
"3059",0,1,1,0
"3060",0,0,1,0
"3061",0,1,0,0
"3062",0,1,1,1
"3063",0,0,0,0
"3064",0,1,0,0
"3065",0,0,0,0
"3066",0,0,1,1
"3067",0,1,1,1
"3068",0,1,1,0
"3069",0,0,1,1
"3070",0,1,0,1
"3071",0,1,1,1
"3072",0,1,1,0
"3073",0,1,0,0
"3074",0,1,0,0
"3075",0,1,0,0
"3076",0,1,1,0
"3077",0,1,1,1
"3078",0,0,1,0
"3079",0,1,1,0
"3080",0,0,1,0
"3081",0,1,0,1
"3082",0,0,1,1
"3083",0,1,1,1
"3084",0,1,1,1
"3085",0,1,0,0
"3086",0,1,1,0
"3087",0,1,1,0
"3088",0,1,1,1
"3089",0,0,0,1
"3090",0,1,0,1
"3091",0,1,0,1
"3092",0,1,0,0
"3093",0,0,1,0
"3094",0,1,0,0
"3095",0,1,0,0
"3096",0,1,1,0
"3097",0,1,1,1
"3098",0,1,0,0
"3099",0,1,0,0
"3100",0,0,1,1
"3101",0,0,1,1
"3102",0,1,0,0
"3103",0,1,0,0
"3104",0,1,1,0
"3105",0,1,1,1
"3106",0,1,0,0
"3107",0,1,1,1
"3108",0,1,0,1
"3109",0,1,0,0
"3110",0,0,0,0
"3111",0,1,0,1
"3112",0,1,0,1
"3113",0,0,1,0
"3114",0,1,1,0
"3115",0,1,1,1
"3116",0,1,0,1
"3117",0,1,1,1
"3118",0,1,0,0
"3119",0,0,1,1
"3120",0,0,1,0
"3121",0,0,0,1
"3122",0,1,0,0
"3123",0,1,1,0
"3124",0,1,0,0
"3125",0,1,1,0
"3126",0,1,1,1
"3127",0,1,1,1
"3128",0,0,0,0
"3129",0,1,0,0
"3130",0,1,1,1
"3131",0,1,1,1
"3132",0,0,1,1
"3133",0,1,1,1
"3134",0,0,1,0
"3135",0,0,1,1
"3136",0,0,0,0
"3137",0,0,1,1
"3138",0,1,1,0
"3139",0,1,1,0
"3140",0,1,1,0
"3141",0,1,0,0
"3142",0,0,1,0
"3143",0,0,1,1
"3144",0,1,1,0
"3145",0,1,1,0
"3146",0,0,1,1
"3147",0,1,1,1
"3148",0,1,1,0
"3149",0,1,1,0
"3150",0,0,0,1
"3151",0,1,0,0
"3152",0,0,1,0
"3153",0,1,0,1
"3154",0,1,1,1
"3155",0,1,0,1
"3156",0,1,0,1
"3157",0,1,1,1
"3158",0,0,1,0
"3159",0,0,1,0
"3160",0,1,0,1
"3161",0,1,0,1
"3162",0,1,1,0
"3163",0,0,0,1
"3164",0,0,1,0
"3165",0,1,1,0
"3166",0,1,0,0
"3167",0,1,1,0
"3168",0,1,0,1
"3169",0,1,1,1
"3170",0,1,0,0
"3171",0,1,0,0
"3172",0,1,1,0
"3173",0,0,1,0
"3174",0,1,0,1
"3175",0,0,0,1
"3176",0,0,1,1
"3177",0,0,0,1
"3178",0,0,0,0
"3179",0,1,1,0
"3180",0,0,0,0
"3181",0,0,0,1
"3182",0,1,0,0
"3183",0,1,0,1
"3184",0,0,0,1
"3185",0,1,0,0
"3186",0,1,0,1
"3187",0,0,0,0
"3188",0,1,1,0
"3189",0,1,0,1
"3190",0,0,0,1
"3191",0,0,1,0
"3192",0,1,1,1
"3193",0,1,1,1
"3194",0,1,1,1
"3195",0,1,1,1
"3196",0,1,1,1
"3197",0,0,0,0
"3198",0,1,0,1
"3199",0,0,1,1
"3200",0,0,0,0
"3201",0,1,0,0
"3202",0,0,0,1
"3203",0,1,0,0
"3204",0,1,1,1
"3205",0,1,1,1
"3206",0,1,0,0
"3207",0,1,0,1
"3208",0,0,0,1
"3209",0,1,0,1
"3210",0,1,1,1
"3211",0,0,1,1
"3212",0,1,1,0
"3213",0,1,0,1
"3214",0,1,1,1
"3215",0,1,0,1
"3216",0,1,1,0
"3217",0,0,0,1
"3218",0,1,1,1
"3219",0,1,0,1
"3220",0,0,1,0
"3221",0,1,0,0
"3222",0,1,1,1
"3223",0,0,1,1
"3224",0,1,0,1
"3225",0,1,1,1
"3226",0,1,1,1
"3227",0,0,0,0
"3228",0,1,0,1
"3229",0,1,0,1
"3230",0,1,0,1
"3231",0,1,0,0
"3232",0,1,1,0
"3233",0,0,1,0
"3234",0,1,1,1
"3235",0,1,1,0
"3236",0,1,0,0
"3237",0,1,1,1
"3238",0,1,0,0
"3239",0,1,1,1
"3240",0,0,1,0
"3241",0,0,0,0
"3242",0,1,0,1
"3243",0,1,0,1
"3244",0,1,0,1
"3245",0,1,0,1
"3246",0,1,0,1
"3247",0,1,0,0
"3248",0,0,0,0
"3249",0,1,0,0
"3250",0,1,0,0
"3251",0,1,0,0
"3252",0,1,1,0
"3253",0,1,1,1
"3254",0,0,0,0
"3255",0,1,1,1
"3256",0,1,1,1
"3257",0,1,1,1
"3258",0,1,0,1
"3259",0,1,0,0
"3260",0,0,1,0
"3261",0,1,1,0
"3262",0,1,0,0
"3263",0,1,1,1
"3264",0,0,0,1
"3265",0,0,1,1
"3266",0,0,0,0
"3267",0,0,0,0
"3268",0,1,0,1
"3269",0,1,0,1
"3270",0,1,0,0
"3271",0,1,0,0
"3272",0,1,0,1
"3273",0,0,0,0
"3274",0,1,0,1
"3275",0,0,0,1
"3276",0,1,1,0
"3277",0,1,0,0
"3278",0,1,0,1
"3279",0,1,0,0
"3280",0,1,0,0
"3281",0,1,1,0
"3282",0,0,0,1
"3283",0,0,0,1
"3284",0,0,1,1
"3285",0,1,1,1
"3286",0,0,0,0
"3287",0,0,1,0
"3288",0,1,1,0
"3289",0,1,0,0
"3290",0,0,1,1
"3291",0,1,1,0
"3292",0,1,0,0
"3293",0,0,0,1
"3294",0,1,0,1
"3295",0,0,0,0
"3296",0,1,0,1
"3297",0,1,0,1
"3298",0,1,1,0
"3299",0,1,0,0
"3300",0,1,1,1
"3301",0,1,1,0
"3302",0,0,1,1
"3303",0,0,0,1
"3304",0,0,0,1
"3305",0,1,0,0
"3306",0,0,0,0
"3307",0,0,0,0
"3308",0,1,1,1
"3309",0,1,0,1
"3310",0,1,0,1
"3311",0,1,1,0
"3312",0,1,1,0
"3313",0,1,1,0
"3314",0,1,0,1
"3315",0,1,0,1
"3316",0,0,0,0
"3317",0,1,0,0
"3318",0,1,1,0
"3319",0,1,0,0
"3320",0,1,0,0
"3321",0,0,0,0
"3322",0,0,1,1
"3323",0,0,1,0
"3324",0,1,0,1
"3325",0,0,1,1
"3326",0,0,1,0
"3327",0,1,1,0
"3328",0,1,1,1
"3329",0,0,1,0
"3330",0,1,0,1
"3331",0,1,1,0
"3332",0,0,0,0
"3333",0,1,0,0
"3334",0,1,0,0
"3335",0,0,0,0
"3336",0,0,0,1
"3337",0,0,0,0
"3338",0,0,0,1
"3339",0,1,0,0
"3340",0,0,1,1
"3341",0,0,1,0
"3342",0,0,1,0
"3343",0,1,1,1
"3344",0,1,0,0
"3345",0,1,0,1
"3346",0,1,0,1
"3347",0,0,0,0
"3348",0,1,1,0
"3349",0,0,0,0
"3350",0,0,0,1
"3351",0,1,0,1
"3352",0,1,0,1
"3353",0,1,1,1
"3354",0,1,1,0
"3355",0,0,0,0
"3356",0,0,1,1
"3357",0,1,1,1
"3358",0,1,0,1
"3359",0,0,0,1
"3360",0,1,1,0
"3361",0,0,1,0
"3362",0,1,1,0
"3363",0,1,0,0
"3364",0,1,0,1
"3365",0,0,0,1
"3366",0,1,1,1
"3367",0,0,1,1
"3368",0,1,1,1
"3369",0,1,0,1
"3370",0,1,0,0
"3371",0,1,0,1
"3372",0,0,0,0
"3373",0,1,0,0
"3374",0,1,0,1
"3375",0,1,1,1
"3376",0,1,0,1
"3377",0,1,1,1
"3378",0,0,1,1
"3379",0,0,0,0
"3380",0,1,1,1
"3381",0,1,0,1
"3382",0,1,0,1
"3383",0,1,0,1
"3384",0,1,1,1
"3385",0,0,0,0
"3386",0,1,1,1
"3387",0,0,0,0
"3388",0,1,1,0
"3389",0,0,0,1
"3390",0,1,0,1
"3391",0,0,1,1
"3392",0,0,1,0
"3393",0,1,0,0
"3394",0,0,0,1
"3395",0,1,0,0
"3396",0,1,1,1
"3397",0,0,0,1
"3398",0,1,1,0
"3399",0,0,0,1
"3400",0,1,1,0
"3401",0,0,1,1
"3402",0,1,0,0
"3403",0,1,0,1
"3404",0,1,1,1
"3405",0,1,0,0
"3406",0,1,1,1
"3407",0,1,0,1
"3408",0,1,0,1
"3409",0,1,0,0
"3410",0,1,1,1
"3411",0,1,0,1
"3412",0,0,0,0
"3413",0,1,1,1
"3414",0,1,1,0
"3415",0,1,0,0
"3416",0,0,1,1
"3417",0,1,1,1
"3418",0,1,1,1
"3419",0,1,0,1
"3420",0,1,1,1
"3421",0,0,1,0
"3422",0,0,1,0
"3423",0,1,0,1
"3424",0,1,1,1
"3425",0,0,0,1
"3426",0,1,0,1
"3427",0,1,1,0
"3428",0,0,1,1
"3429",0,1,1,0
"3430",0,1,1,0
"3431",0,0,1,0
"3432",0,1,0,0
"3433",0,1,1,0
"3434",0,1,0,1
"3435",0,0,0,0
"3436",0,1,0,1
"3437",0,1,1,1
"3438",0,1,1,0
"3439",0,0,1,0
"3440",0,0,1,1
"3441",0,0,0,1
"3442",0,0,0,1
"3443",0,1,1,0
"3444",0,1,1,1
"3445",0,1,0,0
"3446",0,1,1,1
"3447",0,1,1,1
"3448",0,1,0,0
"3449",0,1,1,1
"3450",0,1,0,0
"3451",0,1,0,0
"3452",0,0,0,1
"3453",0,1,1,1
"3454",0,1,0,0
"3455",0,1,1,1
"3456",0,1,1,1
"3457",0,1,0,1
"3458",0,1,1,0
"3459",0,0,0,1
"3460",0,0,0,0
"3461",0,1,1,0
"3462",0,1,1,0
"3463",0,0,1,1
"3464",0,1,1,1
"3465",0,1,1,0
"3466",0,1,1,0
"3467",0,1,0,1
"3468",0,1,0,0
"3469",0,1,1,0
"3470",0,0,0,0
"3471",0,1,1,1
"3472",0,0,0,0
"3473",0,1,0,0
"3474",0,1,0,0
"3475",0,1,1,0
"3476",0,0,0,1
"3477",0,0,1,0
"3478",0,1,0,0
"3479",0,1,1,1
"3480",0,1,0,0
"3481",0,1,1,1
"3482",0,1,1,1
"3483",0,1,1,0
"3484",0,0,1,1
"3485",0,1,1,1
"3486",0,1,1,1
"3487",0,1,1,1
"3488",0,1,1,1
"3489",0,0,0,0
"3490",0,1,1,0
"3491",0,1,0,1
"3492",0,1,1,0
"3493",0,0,1,0
"3494",0,1,0,0
"3495",0,1,0,1
"3496",0,0,0,1
"3497",0,1,0,0
"3498",0,1,0,0
"3499",0,0,0,1
"3500",0,1,0,1
"3501",0,1,1,1
"3502",0,1,0,1
"3503",0,1,1,1
"3504",0,1,0,0
"3505",0,1,1,0
"3506",0,1,0,0
"3507",0,0,1,0
"3508",0,1,1,1
"3509",0,1,1,1
"3510",0,1,1,1
"3511",0,1,1,1
"3512",0,1,0,0
"3513",0,1,1,0
"3514",0,0,1,1
"3515",0,1,1,1
"3516",0,1,1,1
"3517",0,0,1,0
"3518",0,0,1,0
"3519",0,1,0,1
"3520",0,1,0,1
"3521",0,1,1,0
"3522",0,1,1,0
"3523",0,1,1,0
"3524",0,0,0,0
"3525",0,1,0,0
"3526",0,1,0,1
"3527",0,1,0,0
"3528",0,1,0,1
"3529",0,1,0,1
"3530",0,1,0,0
"3531",0,1,0,0
"3532",0,1,1,0
"3533",0,1,0,0
"3534",0,1,0,0
"3535",0,0,0,0
"3536",0,0,1,1
"3537",0,1,0,1
"3538",0,0,0,0
"3539",0,1,0,0
"3540",0,1,0,1
"3541",0,1,1,0
"3542",0,0,0,0
"3543",0,0,1,1
"3544",0,1,0,0
"3545",0,1,0,0
"3546",0,1,1,1
"3547",0,0,1,0
"3548",0,1,0,1
"3549",0,1,0,0
"3550",0,0,0,0
"3551",0,0,1,1
"3552",0,1,1,0
"3553",0,1,0,1
"3554",0,1,0,1
"3555",0,1,0,0
"3556",0,0,1,0
"3557",0,1,1,1
"3558",0,0,0,1
"3559",0,0,1,1
"3560",0,1,1,1
"3561",0,1,0,0
"3562",0,1,1,0
"3563",0,1,1,0
"3564",0,1,1,1
"3565",0,0,1,0
"3566",0,0,1,1
"3567",0,1,0,0
"3568",0,1,1,1
"3569",0,1,1,0
"3570",0,0,1,1
"3571",0,1,0,0
"3572",0,0,0,0
"3573",0,1,1,1
"3574",0,0,1,0
"3575",0,1,0,1
"3576",0,0,0,1
"3577",0,1,0,0
